account_id,month_index,segment,income,kyc_risk_score,geo_risk_score,latent_u,dormant_days,spike_amount_ratio,txn_cnt_7d,device_change_flag,channel,past_fraud_flag,expected_loss_model,action,fraud_loss_next_30d,nps_next_30d,complaint_flag,propensity_a,ipw_weight,dr_y_hat,is_spike_event,policy_score,regulator_label
2,36,NearPrime,29290.478945182822,0.059635168704641396,0.24076005788912844,0.677016981320441,90,5.503904060174422,1,0,mobile,0,26.804273287288694,0,78.14904853989816,2.3794933023470377,0,0.3599641727313712,2.77805425026636,31.61996887114605,1,,ok
2,41,NearPrime,29290.478945182822,0.059635168704641396,0.24076005788912844,0.677016981320441,120,14.253682945846275,5,0,web,0,31.17916273012462,1,29.610744517566975,-6.094621409721373,0,0.5429954763712157,1.8416359684668087,29.119526642489753,1,,ok
2,55,NearPrime,29290.478945182822,0.059635168704641396,0.24076005788912844,0.677016981320441,390,6.550537058611897,9,1,mobile,0,35.32758978650743,2,56.31151579231717,3.0912468362069667,0,0.21022673356336855,4.7567689563067415,-16.286765131978996,1,,review
2,59,NearPrime,29290.478945182822,0.059635168704641396,0.24076005788912844,0.677016981320441,90,10.709083946875195,4,0,mobile,0,29.40686323063908,1,35.33209664810901,-1.6989612773419935,0,0.5077060771589077,1.9696435496615268,22.030328644547595,1,,ok
3,3,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,459,16.55050133262637,11,0,web,0,30.37743254744008,1,65.96816819493267,-11.618884031550781,0,0.5563802545937723,1.797331935746221,35.026083396619015,1,,ok
3,8,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,120,17.41005261665967,12,0,mobile,0,30.80720818945673,1,45.04713899349406,8.674975694949872,0,0.561518229105999,1.780886083773476,36.74518596468561,1,,ok
3,12,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,90,7.7055397728948005,4,0,mobile,0,25.954951767574297,0,51.25983811123061,-6.331314668968792,0,0.2934098607323117,3.4082017472219035,37.33616027715587,1,,ok
3,23,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,300,9.658243855273149,7,0,atm,0,26.931303808763467,2,13.6863098576042,-13.89050078683018,0,0.2505048523674576,3.991938641304767,-8.75843155808743,1,,review
3,34,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,300,22.13383652001851,6,0,mobile,0,33.16910014113615,1,79.30105918760805,-10.996127891873833,0,0.5818316367144021,1.7187102537892076,46.19275377140329,1,,ok
3,44,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,270,17.092006067511623,4,0,web,0,30.64818491488271,1,60.36759990941988,1.8856822554253068,0,0.5596735448817336,1.7867558850067018,36.10909286638952,1,,ok
3,50,NearPrime,17633.481042266376,0.10538094278899507,0.21640083979791291,-0.1325061002827144,150,6.045910557519322,8,1,mobile,0,33.125137159886556,1,6.889289279386439,-23.404319803935863,0,0.45045657808114714,2.2199698009956816,14.016901846404913,1,,ok
4,2,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,417,17.71500877886328,5,0,web,0,29.294023698831868,1,53.87823024151057,10.951834945885384,0,0.5647371253488868,1.7707353653829891,35.823328506132086,1,,ok
4,9,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,180,10.632680582776018,7,1,web,0,33.752859600788234,1,27.374097402512938,-3.3385087658341153,0,0.5055367729046062,1.9780954692067436,21.658672113957564,1,,ok
4,18,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,240,4.763427786762206,5,0,mobile,0,22.81823320278133,1,19.489809445522187,-9.904957184893627,0,0.4285529946419239,2.3334337001554424,9.920166521929943,1,,ok
4,29,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,300,8.507719037584419,8,0,mobile,0,24.69037882819244,1,23.57370646975374,-9.431591112939726,0,0.4804432081125406,2.0814114615722836,17.408749023574366,1,,ok
4,39,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,270,14.395191270968848,4,0,mobile,0,27.63411494488465,2,15.7147053031889,-22.891417564837287,1,0.27978388336589455,3.5741872904531258,-0.8163065096567763,1,,review
4,43,Prime,31944.14818342903,0.108566572126783,0.1741245585516595,-0.3272700028088328,90,8.83401705805198,4,0,web,0,24.853527838426213,1,59.95584596077492,-13.183297594245257,0,0.48451410223081154,2.0639234139848064,18.06134506450949,1,,ok
5,0,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,256,4.9068492859581125,7,0,mobile,0,27.01416188693846,1,29.45288053348317,-13.186546940269057,0,0.44716767183208017,2.23629761942075,18.505583215085053,1,,ok
5,7,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,180,7.639852557073115,6,0,atm,0,28.380663522495965,0,94.29638811287245,10.792998871267583,0,0.2658366911858727,3.761707970179335,43.97158975731506,1,,ok
5,14,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,180,12.823815572504817,4,0,atm,0,30.972645030211815,1,51.99273432106557,-8.278707381218915,0,0.5314927311735287,1.8814932761018457,34.33951578817845,1,,ok
5,18,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,90,5.514008543509646,3,0,web,0,27.31774151571423,0,48.74012782343914,3.7055517083218805,0,0.3108819811852011,3.216654745275417,39.71990173018811,1,,ok
5,28,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,270,23.01861257992068,3,0,mobile,0,36.070043533919744,2,32.38245338736522,-17.49191692210269,0,0.3536463825893116,2.82768338439728,24.729109803010175,1,,review
5,32,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,90,15.860798346399132,1,1,web,0,40.49113641715897,1,58.86476334321581,-19.813115096857494,0,0.5517468379950122,1.812425429811054,40.413481335967084,1,,ok
5,36,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,90,7.206166326305139,2,0,mobile,0,28.163820407111974,0,53.108536360656544,-9.748916315924353,0,0.27468318270602815,3.6405577878796516,43.1042172957791,1,,ok
5,40,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,90,6.6394545359876656,1,0,web,0,27.88046451195324,2,0.0,-31.311095679235365,0,0.243955457811587,4.099108947881484,-8.029206284855846,1,,review
5,59,NearPrime,95641.11114052367,0.023101787588940156,0.48841988159304534,-0.5345977493577875,540,22.208458902462308,2,0,web,0,35.66496669519056,2,40.92983078814556,-33.1709432558024,0,0.3497679664930318,2.859038264786099,23.108802448093428,1,,review
6,0,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,73,4.196800845713706,6,1,web,0,36.40189411935219,0,32.51706893201366,7.038659802365726,0,0.34066873788622826,2.935402896681309,32.489437288177186,1,,ok
6,6,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,150,5.431704128699278,8,0,mobile,0,29.019345760844985,1,41.97349838114158,-4.260174082218018,0,0.4465745028120909,2.2392680139662584,14.959243854148326,1,,ok
6,10,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,90,9.562566093283486,3,1,web,0,39.084776743137084,2,11.116407389308531,-27.288424805687406,0,0.2775474754145908,3.6029871952761763,-6.779032216683255,1,,review
6,16,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,150,6.6105437365838995,5,0,web,0,29.608765564787298,0,75.21722626309909,11.81129509626847,0,0.2869701088165435,3.484683488897054,37.31692306991757,1,,ok
6,27,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,300,7.481195041139358,6,0,mobile,0,30.044091217065027,1,37.67752552554921,-7.589800363442471,1,0.4715358195973807,2.1207296634513293,19.05822567902849,1,,ok
6,32,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,120,17.584308003499,7,0,branch,0,35.095647698244846,2,62.41466927239027,-23.754675131333485,0,0.3352460231995907,2.9828840039800983,9.264451603747773,1,,review
6,45,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,360,10.423680743242443,7,0,mobile,0,31.515334068116562,2,20.798025593491452,-5.366370315318486,0,0.28463467984009494,3.5132753344103764,-5.056802916765342,1,,review
6,49,NearPrime,43881.91956475915,0.20218229529229345,0.14966802080337752,0.5423583361024478,90,6.273188254679225,1,0,branch,0,29.440087823834958,0,68.82463796676798,-5.505414950293892,0,0.2941692944464571,3.3994030610221078,36.64221210610822,1,,ok
7,0,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,416,7.054007014462415,3,0,web,0,28.50391673114369,1,65.76350835652578,-5.514778650892019,0,0.4628495566915071,2.1605292379409318,15.443965862061034,1,,ok
7,4,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,90,19.16720916691111,4,0,mobile,0,34.56051780736804,2,15.874799975463898,-21.119976303084098,0,0.3346356314220382,2.9883249304638833,9.67037016695842,1,,review
7,10,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,150,22.06252768274642,5,0,web,0,36.00817706528569,1,93.0971896086292,-5.005834654526684,1,0.5695566654720629,1.7557515531333039,45.46100719862905,1,,ok
7,27,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,480,17.022674688598446,4,0,web,0,33.48825056821171,1,75.77886314325517,-5.652741607195631,0,0.5501337903839221,1.817739643482233,35.38130121033309,1,,ok
7,33,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,150,19.596509034112103,3,0,web,0,34.77516774096854,2,30.39924704855483,-21.514442523916486,0,0.33708132093564036,2.966643174484688,10.528969901360412,1,,review
7,44,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,300,9.706509671640951,4,0,web,0,29.83016805973296,2,54.259750526316836,-14.441594741822637,0,0.2680597169664053,3.730512034097706,-9.25102882358189,1,,review
7,58,Prime,34574.559101280815,0.22056409979201552,0.05769367108838557,0.6380912760691648,390,20.406848752453097,2,0,atm,0,35.18033760013903,1,61.66885433951547,-16.170580680878256,0,0.564655446309905,1.7709915073610407,42.149649338042394,1,,ok
8,2,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,291,10.850988331405917,5,0,mobile,0,35.731973422802014,1,64.22685977807168,8.063619193521408,0,0.5120408977341266,1.9529689999864863,26.734436464150633,1,,ok
8,6,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,90,7.578576160553242,4,1,branch,0,42.095767337375676,1,82.74718569862458,-5.99527618619602,1,0.47573306324880377,2.102019130583341,20.189612122445276,1,,ok
8,14,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,210,21.854358568487417,4,0,mobile,0,41.23365854134276,2,61.551894869626274,-14.994410753442427,0,0.33874798644319676,2.95204706749655,18.74117693831363,1,,review
8,23,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,240,16.018100418367492,8,0,web,0,38.315529466282804,1,81.7906264808625,-9.969828816950095,0,0.5531521184841975,1.8078209710925441,37.06866063807378,1,,ok
8,42,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,540,22.810716695385803,3,1,branch,0,49.71183760479195,1,96.60205863872415,-19.185046440918185,0,0.5811965031779064,1.7205884662624964,50.6538931921104,1,,ok
8,47,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,120,23.18495295149043,2,0,atm,0,41.898955732844264,2,35.853777831531815,-21.492608746042208,0,0.34526930983239845,2.896289856997202,21.40236570431965,1,,review
8,59,Prime,27641.673517284682,0.06598318713911752,0.3433325111095729,2.134911035350743,330,17.063445563354406,5,0,mobile,0,38.83820203877626,1,103.50092434592325,-0.883837262522575,0,0.5592067023921307,1.7882475222887677,39.1593509280476,1,,ok
9,1,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,407,19.152592010026034,5,1,web,0,52.41793010253504,1,92.8683417286854,-25.122119955004894,0,0.5145675733943962,1.9433793571627542,51.888198952014434,1,,ok
9,8,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,180,19.354942233680042,4,0,mobile,0,44.519105214362035,1,93.40712299983363,-11.970364256069878,0,0.5148145552486456,1.9424470225341999,52.29289939932245,1,,ok
9,17,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,240,24.83692299558546,2,0,mobile,0,47.26009559531475,1,99.6506263121359,-5.73171605951705,0,0.5167616132378833,1.935128257175065,63.25686092313329,1,,ok
9,22,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,120,23.06417588606775,6,0,mobile,0,46.37372204055589,1,60.55699213964148,-8.881177762280064,0,0.5170254054028278,1.934140933018319,59.71136670409787,1,,ok
9,26,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,90,22.214154901201304,8,0,mobile,0,45.948711548122674,2,92.85299385262071,-23.147855167825437,0,0.4340710207844367,2.303770470999971,28.011324734364976,1,,review
9,31,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,120,13.088249175294536,4,0,web,0,41.385758685169286,2,39.70302807873731,-31.49504807958936,0,0.382713659931907,2.6129195393180416,9.759513282551438,1,,review
9,41,Prime,68184.6751404313,0.35250193003751396,0.19894796075216656,1.2009355368529149,270,8.131559160358687,6,0,mobile,0,38.90741367770136,2,13.843339433259912,-12.518212283043548,0,0.3444961027622002,2.902790458242957,-0.15386674732026506,1,,review
10,2,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,473,8.179829523096664,4,0,branch,0,32.217551850890175,1,55.21676421829178,16.331816080748123,1,0.48226127307527816,2.0735647994772863,21.80663557337121,1,,ok
10,9,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,180,23.054304012863767,3,1,atm,0,47.65478909577372,2,43.02768027703433,-27.924884221918724,0,0.357966037450014,2.793561107426676,21.555584552905415,1,,review
10,15,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,150,14.670267462330733,0,0,mobile,0,35.46277082050721,1,65.52301419112251,-11.05858188368889,0,0.5393029889076139,1.8542452398151024,34.78751145183935,1,,ok
10,19,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,90,14.978941620768733,12,1,web,0,43.61710789972621,1,64.07030733825852,-3.5984792545445368,1,0.5412648136612436,1.8475244921903622,35.40485976871534,1,,ok
10,23,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,90,21.525021547984462,4,0,mobile,0,38.89014786333407,1,65.03578076186717,-2.5124437303202587,0,0.5693730137928413,1.7563178720722379,48.4970196231468,1,,ok
10,31,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,210,19.986287353271106,5,0,branch,0,38.12078076597739,1,70.22177635670502,-10.759930191212348,0,0.5648599431946079,1.7703503533007223,45.419551233720085,1,,ok
10,36,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,120,6.496257036266453,5,0,mobile,0,31.37576560747507,1,51.30816666436865,-8.872540203372019,0,0.46239155901695667,2.162669236709246,18.43949059971078,1,,ok
10,47,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,300,24.23880763438038,6,0,mobile,0,40.247040906532035,1,93.39773077744387,-1.0861729116114702,0,0.5747881181961577,1.7397715233541595,53.92459179593864,1,,ok
10,58,NearPrime,52759.97812773654,0.12971940786457056,0.2740251533487338,0.9236665380784878,300,13.402157200511908,5,0,mobile,0,34.82871568959779,2,50.29163744545281,-27.74764012620336,0,0.30106420595154254,3.321550620205425,2.2512909282016977,1,,review
11,4,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,189,7.412760570326008,3,1,web,0,49.975259344716235,2,25.89944493212774,-19.49407131956458,0,0.3825322418404932,2.614158731271013,4.526735840161834,1,,review
11,10,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,150,15.95988469870224,6,1,web,0,54.248821408904355,1,96.81692773448064,-14.914889373660287,0,0.4859071055299201,2.058006537915145,51.6209840969143,1,,ok
11,17,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,180,16.189074417339814,2,0,web,0,46.36341626822314,2,53.10059668400969,-39.984999532018136,0,0.44338302384603573,2.255386305334164,22.079363534189454,1,,review
11,22,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,120,10.564439950527213,3,0,web,0,43.55109903481684,2,27.707353784733108,-10.295710459525358,0,0.4073566581450311,2.454851246457276,10.830094600564252,1,,review
11,27,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,120,12.520475434927802,8,0,web,0,44.52911677701714,2,37.03030584045304,-30.840967722146708,0,0.4209982689186976,2.375306678976198,14.742165569365426,1,,review
11,33,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,150,4.147859295067644,7,0,web,0,40.34280870708706,1,59.2892903099545,-0.915906697182316,0,0.43644176488882586,2.2912564297203053,27.996933289645114,1,,ok
11,37,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,90,18.669417142378613,5,0,web,0,47.603587630742545,1,97.11946392364048,8.239799582241407,0,0.48832237607708456,2.0478275192577784,57.040048984267045,1,,ok
11,41,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,90,11.891686969657448,4,0,web,0,44.21472254438196,2,28.134121380815905,-23.72291858710755,0,0.41675206872580206,2.3995081849442244,13.484588638824718,1,,review
11,55,NearPrime,29466.525820189778,0.4015688303399339,0.29056932956282816,0.9945335387751875,390,21.58193676744694,3,0,web,0,49.0598474432767,2,61.49032952473115,-9.51768502264247,0,0.4701989640442062,2.1267592582487787,32.8650882344037,1,,review
12,2,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,445,6.085026407415094,6,0,mobile,1,29.89723424725969,2,14.51239084674502,-29.15614363416759,0,0.4669646091880807,2.141489912348426,14.657381191382512,1,,review
12,12,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,270,6.045061094875989,5,0,branch,1,29.877251590990138,2,48.73449329571106,-22.31165806341415,0,0.4666483908764287,2.1429410655887295,14.577450566304321,1,,review
12,18,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,150,5.418283120241449,3,1,branch,1,37.563862603672874,0,100.60665013688913,2.1422374348586968,0,0.12335555485393732,8.106647497018507,63.323894617035236,1,,ok
12,30,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,330,8.014503580649027,5,0,mobile,1,30.86197283387666,2,46.8414042058123,-24.594055745586495,0,0.4814793155074796,2.076932420131069,18.51633553785038,1,,review
12,36,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,150,22.419004298596867,3,0,web,1,38.06422319285058,2,95.6272870785513,-11.798987456787279,0,0.5556350776425141,1.799742385313158,47.325336973746076,1,,review
12,55,NearPrime,46836.03915973879,0.15326447861331505,0.29560261114716463,-0.6631756773509603,540,4.428345763176416,6,0,mobile,1,29.068893925140348,2,25.908287916172306,-13.809947694876026,0,0.45329866575853855,2.2060510553822725,11.344019902905167,1,,review
13,1,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,204,4.964697733598703,6,0,web,0,25.032497256770064,0,79.64462270186658,-15.94490102365729,0,0.406244149837818,2.4615739091854567,26.279511434606263,1,,ok
13,9,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,210,21.487018840545986,2,0,branch,0,33.2936578102437,2,34.677790102269896,-25.317620539506123,0,0.2938346930825578,3.403274097790193,9.324153648500833,1,,review
13,16,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,180,20.612430027882887,5,0,web,0,32.856363403912155,1,72.82103483063835,0.7401557075384613,0,0.5909739169907365,1.6921220569124964,37.574976023174635,1,,ok
13,21,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,120,14.217019126015842,7,0,branch,0,29.658657952978633,2,44.421828898767146,-16.163402875719836,1,0.24890221359996118,4.017642051216197,-5.215845780559455,1,,review
13,28,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,180,19.713876539382014,9,0,atm,0,32.40708665966172,0,89.25803636124814,-15.15389079948366,0,0.13008138433003763,7.687495064342468,55.77786904617289,1,,ok
13,34,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,150,6.083023455519033,3,0,mobile,0,25.591660117730232,2,0.0,-13.863391603136398,0,0.1846656565892026,5.41519207453147,-21.483837121553073,1,,review
13,38,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,90,7.607104895044288,7,0,atm,0,26.353700837492855,0,69.48144018199147,-2.6182864586910757,0,0.34262434855213464,2.9186483804370877,31.564325757497436,1,,ok
13,42,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,90,23.51192778980378,6,0,mobile,0,34.306112284872604,1,101.47701292248192,-17.13380123782401,0,0.6040719220484606,1.6554320164541214,43.373971547016424,1,,ok
13,46,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,90,22.753350923469043,7,0,web,0,33.92682385170524,2,57.32934259447755,-29.18016853440917,1,0.3004106949027916,3.3287762951435034,11.856817814346947,1,,review
13,50,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,90,7.62244098780198,4,0,mobile,0,26.361368883871705,1,37.90403038876858,-29.568598017845623,1,0.46008515918940657,2.173510664334041,11.594997943012821,1,,ok
13,56,NearPrime,36070.48742422948,0.045124875167094514,0.15234680522635338,1.0676014403783594,150,14.175204393595536,3,0,web,0,29.63775058676848,0,60.059727563204206,-13.620582580751595,0,0.2093872248548432,4.775840554232693,44.70052475459993,1,,ok
14,3,Subprime,31882.63670777961,0.3270209914774548,0.4847021135251106,-1.5927352500945846,503,14.967621930313781,8,0,branch,0,54.58208972020654,2,35.71542416581907,-36.31486444400035,0,0.44247425401676554,2.2600185003354105,23.67437797550474,1,,review
14,10,Subprime,31882.63670777961,0.3270209914774548,0.4847021135251106,-1.5927352500945846,180,13.805699467717282,3,0,web,0,54.00112848890829,1,53.18086492719942,-15.983490547899645,0,0.48112542961090515,2.0784600822465737,51.350533050311725,1,,ok
14,37,Subprime,31882.63670777961,0.3270209914774548,0.4847021135251106,-1.5927352500945846,780,7.943462576862579,4,1,web,0,59.070010043480934,2,4.473794827409595,-29.853354244463738,0,0.39438997690173705,2.535561394982286,9.626059268602326,1,,review
14,48,Subprime,31882.63670777961,0.3270209914774548,0.4847021135251106,-1.5927352500945846,300,19.576591249089066,4,0,web,0,56.88657437959418,2,45.795293245062716,-44.60519605057948,0,0.466433258878107,2.1439294496392893,32.8923166130553,1,,review
